SEXO,EDAD,PAIS,AÑO ESTIMACION,CODREGEO,REGION,CENSO AJUSTADO,RRAA_REGULAR,RRAA_IRREGULAR,RRAA_TOTAL,ESTIMACION
M,25 A 29,PARAGUAY,2019,5,COQUIMBO,18.0,11.0,3.0,14.0,32
M,25 A 29,PARAGUAY,2019,6,VALPARAÍSO,37.0,4.0,2.0,6.0,43
M,25 A 29,PARAGUAY,2019,10,ÑUBLE,9.0,1.0,1.0,2.0,11
M,25 A 29,PARAGUAY,2019,11,BIOBÍO,11.0,3.0,1.0,4.0,15
M,25 A 29,PARAGUAY,2019,14,LOS LAGOS,5.0,3.0,1.0,4.0,9
M,25 A 29,PARAGUAY,2020,2,TARAPACÁ,47.0,19.0,1.0,20.0,67
M,25 A 29,PARAGUAY,2020,3,ANTOFAGASTA,96.0,35.0,2.0,37.0,133
M,25 A 29,PARAGUAY,2020,5,COQUIMBO,17.0,7.0,2.0,9.0,26
M,25 A 29,PARAGUAY,2020,6,VALPARAÍSO,30.0,7.0,2.0,9.0,39
M,25 A 29,PARAGUAY,2020,7,METROPOLITANA DE SANTIAGO,166.0,44.0,8.0,52.0,218
M,25 A 29,PARAGUAY,2020,10,ÑUBLE,5.0,2.0,1.0,3.0,8
M,25 A 29,PARAGUAY,2020,14,LOS LAGOS,3.0,2.0,1.0,3.0,6
M,25 A 29,PARAGUAY,2021,2,TARAPACÁ,39.0,28.0,3.0,31.0,70
M,25 A 29,PARAGUAY,2021,3,ANTOFAGASTA,88.0,39.0,1.0,40.0,128
M,25 A 29,PARAGUAY,2021,4,ATACAMA,3.0,14.0,6.0,20.0,23
M,25 A 29,PARAGUAY,2021,5,COQUIMBO,17.0,11.0,3.0,14.0,31
M,25 A 29,PARAGUAY,2021,6,VALPARAÍSO,29.0,6.0,2.0,8.0,37
M,25 A 29,PARAGUAY,2021,7,METROPOLITANA DE SANTIAGO,172.0,64.0,6.0,70.0,242
M,25 A 29,PARAGUAY,2021,14,LOS LAGOS,2.0,2.0,4.0,6.0,8
M,25 A 29,PARAGUAY,2022,2,TARAPACÁ,35.0,35.0,2.0,37.0,72
M,25 A 29,PARAGUAY,2022,3,ANTOFAGASTA,90.0,34.0,1.0,35.0,125
M,25 A 29,PARAGUAY,2022,4,ATACAMA,3.0,8.0,5.0,13.0,16
M,25 A 29,PARAGUAY,2022,5,COQUIMBO,14.0,12.0,3.0,15.0,29
M,25 A 29,PARAGUAY,2022,6,VALPARAÍSO,23.0,5.0,2.0,7.0,30
M,25 A 29,PARAGUAY,2022,7,METROPOLITANA DE SANTIAGO,146.0,70.0,3.0,73.0,219
M,25 A 29,PARAGUAY,2022,9,MAULE,4.0,8.0,1.0,9.0,13
M,25 A 29,PARAGUAY,2022,14,LOS LAGOS,2.0,5.0,4.0,9.0,11
M,25 A 29,PERÚ,2018,2,TARAPACÁ,813.0,85.0,1.0,86.0,899
M,25 A 29,PERÚ,2018,3,ANTOFAGASTA,796.0,144.0,3.0,147.0,943
M,25 A 29,PERÚ,2018,6,VALPARAÍSO,204.0,57.0,3.0,60.0,264
M,25 A 29,PERÚ,2018,7,METROPOLITANA DE SANTIAGO,9333.0,1140.0,27.0,1167.0,10500
M,25 A 29,PERÚ,2018,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,78.0,21.0,2.0,23.0,101
M,25 A 29,PERÚ,2018,12,LA ARAUCANÍA,24.0,7.0,1.0,8.0,32
M,25 A 29,PERÚ,2018,13,LOS RÍOS,5.0,3.0,1.0,4.0,9
M,25 A 29,PERÚ,2018,14,LOS LAGOS,37.0,8.0,1.0,9.0,46
M,25 A 29,PERÚ,2019,1,ARICA Y PARINACOTA,459.0,152.0,1.0,153.0,612
M,25 A 29,PERÚ,2019,2,TARAPACÁ,782.0,115.0,3.0,118.0,900
M,25 A 29,PERÚ,2019,3,ANTOFAGASTA,733.0,169.0,6.0,175.0,908
M,25 A 29,PERÚ,2019,5,COQUIMBO,156.0,42.0,1.0,43.0,199
M,25 A 29,PERÚ,2019,6,VALPARAÍSO,213.0,72.0,4.0,76.0,289
M,25 A 29,PERÚ,2019,7,METROPOLITANA DE SANTIAGO,9298.0,1546.0,47.0,1593.0,10891
M,25 A 29,PERÚ,2019,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,80.0,34.0,1.0,35.0,115
M,25 A 29,PERÚ,2019,10,ÑUBLE,15.0,6.0,1.0,7.0,22
M,25 A 29,PERÚ,2019,11,BIOBÍO,79.0,29.0,1.0,30.0,109
M,25 A 29,PERÚ,2019,13,LOS RÍOS,6.0,5.0,1.0,6.0,12
M,25 A 29,PERÚ,2020,1,ARICA Y PARINACOTA,449.0,273.0,15.0,288.0,737
M,25 A 29,PERÚ,2020,2,TARAPACÁ,736.0,146.0,3.0,149.0,885
M,25 A 29,PERÚ,2020,3,ANTOFAGASTA,700.0,209.0,7.0,216.0,916
M,25 A 29,PERÚ,2020,4,ATACAMA,103.0,33.0,3.0,36.0,139
M,25 A 29,PERÚ,2020,5,COQUIMBO,152.0,56.0,3.0,59.0,211
M,25 A 29,PERÚ,2020,6,VALPARAÍSO,203.0,83.0,3.0,86.0,289
M,25 A 29,PERÚ,2020,7,METROPOLITANA DE SANTIAGO,9264.0,1877.0,117.0,1994.0,11258
M,25 A 29,PERÚ,2020,9,MAULE,26.0,17.0,2.0,19.0,45
M,25 A 29,PERÚ,2020,10,ÑUBLE,7.0,3.0,2.0,5.0,12
M,25 A 29,PERÚ,2020,11,BIOBÍO,75.0,26.0,2.0,28.0,103
M,25 A 29,PERÚ,2020,13,LOS RÍOS,5.0,2.0,1.0,3.0,8
M,25 A 29,PERÚ,2020,14,LOS LAGOS,34.0,14.0,2.0,16.0,50
M,25 A 29,PERÚ,2020,15,AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,5.0,4.0,1.0,5.0,10
M,25 A 29,PERÚ,2020,16,MAGALLANES Y DE LA ANTÁRTICA CHILENA,14.0,10.0,1.0,11.0,25
M,25 A 29,PERÚ,2021,1,ARICA Y PARINACOTA,422.0,403.0,4.0,407.0,829
M,25 A 29,PERÚ,2021,2,TARAPACÁ,715.0,197.0,4.0,201.0,916
M,25 A 29,PERÚ,2021,3,ANTOFAGASTA,679.0,257.0,5.0,262.0,941
M,25 A 29,PERÚ,2021,4,ATACAMA,92.0,43.0,2.0,45.0,137
M,25 A 29,PERÚ,2021,5,COQUIMBO,149.0,61.0,4.0,65.0,214
M,25 A 29,PERÚ,2021,6,VALPARAÍSO,208.0,92.0,5.0,97.0,305
M,25 A 29,PERÚ,2021,7,METROPOLITANA DE SANTIAGO,8968.0,2231.0,112.0,2343.0,11311
M,25 A 29,PERÚ,2021,9,MAULE,20.0,20.0,3.0,23.0,43
M,25 A 29,PERÚ,2021,10,ÑUBLE,6.0,5.0,2.0,7.0,13
M,25 A 29,PERÚ,2021,11,BIOBÍO,72.0,31.0,1.0,32.0,104
M,25 A 29,PERÚ,2021,12,LA ARAUCANÍA,25.0,15.0,2.0,17.0,42
M,25 A 29,PERÚ,2021,14,LOS LAGOS,34.0,22.0,1.0,23.0,57
M,25 A 29,PERÚ,2021,15,AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,6.0,6.0,1.0,7.0,13
M,25 A 29,PERÚ,2022,1,ARICA Y PARINACOTA,413.0,332.0,4.0,336.0,749
M,25 A 29,PERÚ,2022,2,TARAPACÁ,679.0,200.0,3.0,203.0,882
M,25 A 29,PERÚ,2022,3,ANTOFAGASTA,641.0,269.0,3.0,272.0,913
M,25 A 29,PERÚ,2022,4,ATACAMA,90.0,49.0,1.0,50.0,140
M,25 A 29,PERÚ,2022,5,COQUIMBO,141.0,67.0,3.0,70.0,211
M,25 A 29,PERÚ,2022,6,VALPARAÍSO,193.0,123.0,4.0,127.0,320
M,25 A 29,PERÚ,2022,7,METROPOLITANA DE SANTIAGO,8450.0,2518.0,85.0,2603.0,11053
M,25 A 29,PERÚ,2022,9,MAULE,17.0,32.0,2.0,34.0,51
M,25 A 29,PERÚ,2022,11,BIOBÍO,64.0,37.0,1.0,38.0,102
M,25 A 29,PERÚ,2022,12,LA ARAUCANÍA,22.0,16.0,1.0,17.0,39
M,25 A 29,PERÚ,2022,16,MAGALLANES Y DE LA ANTÁRTICA CHILENA,11.0,8.0,1.0,9.0,20
M,25 A 29,R. DOMINICANA,2018,2,TARAPACÁ,26.0,18.0,1.0,19.0,45
M,25 A 29,R. DOMINICANA,2018,5,COQUIMBO,28.0,19.0,1.0,20.0,48
M,25 A 29,R. DOMINICANA,2018,7,METROPOLITANA DE SANTIAGO,746.0,384.0,9.0,393.0,1139
M,25 A 29,R. DOMINICANA,2018,9,MAULE,5.0,7.0,1.0,8.0,13
M,25 A 29,R. DOMINICANA,2019,2,TARAPACÁ,23.0,17.0,1.0,18.0,41
M,25 A 29,R. DOMINICANA,2019,3,ANTOFAGASTA,15.0,11.0,3.0,14.0,29
M,25 A 29,R. DOMINICANA,2019,4,ATACAMA,14.0,12.0,5.0,17.0,31
M,25 A 29,R. DOMINICANA,2019,5,COQUIMBO,25.0,10.0,6.0,16.0,41
M,25 A 29,R. DOMINICANA,2019,6,VALPARAÍSO,25.0,10.0,1.0,11.0,36
M,25 A 29,R. DOMINICANA,2019,7,METROPOLITANA DE SANTIAGO,659.0,337.0,14.0,351.0,1010
M,25 A 29,R. DOMINICANA,2019,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,13.0,4.0,1.0,5.0,18
M,25 A 29,R. DOMINICANA,2019,9,MAULE,5.0,8.0,1.0,9.0,14
M,25 A 29,R. DOMINICANA,2019,11,BIOBÍO,9.0,2.0,2.0,4.0,13
M,25 A 29,R. DOMINICANA,2020,1,ARICA Y PARINACOTA,6.0,2.0,1.0,3.0,9
M,25 A 29,R. DOMINICANA,2020,3,ANTOFAGASTA,14.0,9.0,2.0,11.0,25
M,25 A 29,R. DOMINICANA,2020,4,ATACAMA,9.0,10.0,2.0,12.0,21
M,25 A 29,R. DOMINICANA,2020,5,COQUIMBO,21.0,10.0,3.0,13.0,34
M,25 A 29,R. DOMINICANA,2020,6,VALPARAÍSO,21.0,7.0,1.0,8.0,29
M,25 A 29,R. DOMINICANA,2020,7,METROPOLITANA DE SANTIAGO,596.0,336.0,21.0,357.0,953
M,25 A 29,R. DOMINICANA,2020,9,MAULE,5.0,6.0,1.0,7.0,12
M,25 A 29,R. DOMINICANA,2020,11,BIOBÍO,6.0,3.0,1.0,4.0,10
M,25 A 29,R. DOMINICANA,2020,12,LA ARAUCANÍA,3.0,3.0,1.0,4.0,7
M,25 A 29,R. DOMINICANA,2021,3,ANTOFAGASTA,9.0,15.0,2.0,17.0,26
M,25 A 29,R. DOMINICANA,2021,4,ATACAMA,8.0,8.0,4.0,12.0,20
M,25 A 29,R. DOMINICANA,2021,5,COQUIMBO,18.0,9.0,3.0,12.0,30
M,25 A 29,R. DOMINICANA,2021,7,METROPOLITANA DE SANTIAGO,521.0,312.0,21.0,333.0,854
M,25 A 29,R. DOMINICANA,2021,9,MAULE,4.0,5.0,1.0,6.0,10
M,25 A 29,R. DOMINICANA,2021,10,ÑUBLE,2.0,3.0,1.0,4.0,6
M,25 A 29,R. DOMINICANA,2021,11,BIOBÍO,3.0,2.0,2.0,4.0,7
M,25 A 29,R. DOMINICANA,2021,12,LA ARAUCANÍA,4.0,1.0,1.0,2.0,6
M,25 A 29,R. DOMINICANA,2022,3,ANTOFAGASTA,6.0,11.0,2.0,13.0,19
M,25 A 29,R. DOMINICANA,2022,4,ATACAMA,7.0,6.0,3.0,9.0,16
M,25 A 29,R. DOMINICANA,2022,5,COQUIMBO,17.0,8.0,3.0,11.0,28
M,25 A 29,R. DOMINICANA,2022,7,METROPOLITANA DE SANTIAGO,453.0,264.0,10.0,274.0,727
M,25 A 29,R. DOMINICANA,2022,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,5.0,1.0,1.0,2.0,7
M,25 A 29,R. DOMINICANA,2022,9,MAULE,4.0,4.0,2.0,6.0,10
M,25 A 29,R. DOMINICANA,2022,12,LA ARAUCANÍA,4.0,3.0,2.0,5.0,9
M,25 A 29,R. DOMINICANA,2022,15,AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,1.0,3.0,1.0,4.0,5
M,25 A 29,R. DOMINICANA,2022,16,MAGALLANES Y DE LA ANTÁRTICA CHILENA,16.0,4.0,2.0,6.0,22
M,25 A 29,URUGUAY,2019,14,LOS LAGOS,4.0,4.0,1.0,5.0,9
M,25 A 29,URUGUAY,2020,7,METROPOLITANA DE SANTIAGO,112.0,32.0,2.0,34.0,146
M,25 A 29,URUGUAY,2021,7,METROPOLITANA DE SANTIAGO,108.0,30.0,1.0,31.0,139
M,25 A 29,URUGUAY,2022,7,METROPOLITANA DE SANTIAGO,98.0,25.0,1.0,26.0,124
M,25 A 29,VENEZUELA,2018,3,ANTOFAGASTA,89.0,379.0,2.0,381.0,470
M,25 A 29,VENEZUELA,2018,5,COQUIMBO,106.0,517.0,3.0,520.0,626
M,25 A 29,VENEZUELA,2018,6,VALPARAÍSO,380.0,1753.0,1.0,1754.0,2134
M,25 A 29,VENEZUELA,2018,7,METROPOLITANA DE SANTIAGO,9498.0,14095.0,68.0,14163.0,23661
M,25 A 29,VENEZUELA,2018,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,124.0,635.0,2.0,637.0,761
M,25 A 29,VENEZUELA,2018,9,MAULE,122.0,700.0,1.0,701.0,823
M,25 A 29,VENEZUELA,2018,11,BIOBÍO,147.0,848.0,3.0,851.0,998
M,25 A 29,VENEZUELA,2019,2,TARAPACÁ,56.0,425.0,13.0,438.0,494
M,25 A 29,VENEZUELA,2019,3,ANTOFAGASTA,83.0,748.0,5.0,753.0,836
M,25 A 29,VENEZUELA,2019,4,ATACAMA,24.0,245.0,4.0,249.0,273
M,25 A 29,VENEZUELA,2019,5,COQUIMBO,98.0,894.0,9.0,903.0,1001
M,25 A 29,VENEZUELA,2019,6,VALPARAÍSO,357.0,2959.0,6.0,2965.0,3322
M,25 A 29,VENEZUELA,2019,7,METROPOLITANA DE SANTIAGO,8495.0,22802.0,133.0,22935.0,31430
M,25 A 29,VENEZUELA,2019,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,109.0,1107.0,3.0,1110.0,1219
M,25 A 29,VENEZUELA,2019,9,MAULE,113.0,1208.0,5.0,1213.0,1326
M,25 A 29,VENEZUELA,2019,10,ÑUBLE,26.0,295.0,1.0,296.0,322
M,25 A 29,VENEZUELA,2019,11,BIOBÍO,123.0,1428.0,18.0,1446.0,1569
M,25 A 29,VENEZUELA,2019,12,LA ARAUCANÍA,41.0,412.0,3.0,415.0,456
M,25 A 29,VENEZUELA,2019,13,LOS RÍOS,19.0,187.0,1.0,188.0,207
M,25 A 29,VENEZUELA,2019,14,LOS LAGOS,40.0,872.0,8.0,880.0,920
M,25 A 29,VENEZUELA,2019,15,AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,7.0,79.0,2.0,81.0,88
M,25 A 29,VENEZUELA,2020,1,ARICA Y PARINACOTA,15.0,247.0,2.0,249.0,264
M,25 A 29,VENEZUELA,2020,2,TARAPACÁ,59.0,434.0,16.0,450.0,509
M,25 A 29,VENEZUELA,2020,3,ANTOFAGASTA,80.0,794.0,4.0,798.0,878
M,25 A 29,VENEZUELA,2020,4,ATACAMA,21.0,233.0,14.0,247.0,268
M,25 A 29,VENEZUELA,2020,5,COQUIMBO,82.0,920.0,37.0,957.0,1039
M,25 A 29,VENEZUELA,2020,6,VALPARAÍSO,333.0,2923.0,38.0,2961.0,3294
M,25 A 29,VENEZUELA,2020,7,METROPOLITANA DE SANTIAGO,7042.0,25187.0,86.0,25273.0,32315
M,25 A 29,VENEZUELA,2020,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,98.0,1097.0,8.0,1105.0,1203
M,25 A 29,VENEZUELA,2020,9,MAULE,99.0,1163.0,22.0,1185.0,1284
M,25 A 29,VENEZUELA,2020,10,ÑUBLE,16.0,300.0,6.0,306.0,322
M,25 A 29,VENEZUELA,2020,11,BIOBÍO,99.0,1550.0,38.0,1588.0,1687
M,25 A 29,VENEZUELA,2020,12,LA ARAUCANÍA,33.0,429.0,13.0,442.0,475
M,25 A 29,VENEZUELA,2020,13,LOS RÍOS,12.0,188.0,2.0,190.0,202
M,25 A 29,VENEZUELA,2020,14,LOS LAGOS,32.0,936.0,12.0,948.0,980
M,25 A 29,VENEZUELA,2020,15,AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,4.0,76.0,2.0,78.0,82
M,25 A 29,VENEZUELA,2021,1,ARICA Y PARINACOTA,12.0,239.0,2.0,241.0,253
M,25 A 29,VENEZUELA,2021,2,TARAPACÁ,45.0,432.0,7.0,439.0,484
M,25 A 29,VENEZUELA,2021,3,ANTOFAGASTA,79.0,782.0,16.0,798.0,877
M,25 A 29,VENEZUELA,2021,4,ATACAMA,14.0,221.0,17.0,238.0,252
M,25 A 29,VENEZUELA,2021,5,COQUIMBO,67.0,832.0,62.0,894.0,961
M,25 A 29,VENEZUELA,2021,6,VALPARAÍSO,302.0,2534.0,229.0,2763.0,3065
M,25 A 29,VENEZUELA,2021,7,METROPOLITANA DE SANTIAGO,5458.0,22565.0,354.0,22919.0,28377
M,25 A 29,VENEZUELA,2021,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,85.0,1058.0,30.0,1088.0,1173
M,25 A 29,VENEZUELA,2021,9,MAULE,76.0,1127.0,77.0,1204.0,1280
M,25 A 29,VENEZUELA,2021,10,ÑUBLE,16.0,334.0,7.0,341.0,357
M,25 A 29,VENEZUELA,2021,11,BIOBÍO,90.0,1442.0,52.0,1494.0,1584
M,25 A 29,VENEZUELA,2021,12,LA ARAUCANÍA,32.0,383.0,39.0,422.0,454
M,25 A 29,VENEZUELA,2021,13,LOS RÍOS,7.0,165.0,6.0,171.0,178
M,25 A 29,VENEZUELA,2021,14,LOS LAGOS,22.0,878.0,78.0,956.0,978
M,25 A 29,VENEZUELA,2021,15,AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,3.0,56.0,1.0,57.0,60
M,25 A 29,VENEZUELA,2022,1,ARICA Y PARINACOTA,9.0,218.0,4.0,222.0,231
M,25 A 29,VENEZUELA,2022,2,TARAPACÁ,37.0,408.0,9.0,417.0,454
M,25 A 29,VENEZUELA,2022,3,ANTOFAGASTA,66.0,727.0,22.0,749.0,815
M,25 A 29,VENEZUELA,2022,4,ATACAMA,9.0,214.0,15.0,229.0,238
M,25 A 29,VENEZUELA,2022,5,COQUIMBO,53.0,801.0,73.0,874.0,927
M,25 A 29,VENEZUELA,2022,6,VALPARAÍSO,238.0,2265.0,222.0,2487.0,2725
M,25 A 29,VENEZUELA,2022,7,METROPOLITANA DE SANTIAGO,4040.0,19213.0,460.0,19673.0,23713
M,25 A 29,VENEZUELA,2022,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,72.0,879.0,33.0,912.0,984
M,25 A 29,VENEZUELA,2022,9,MAULE,57.0,977.0,95.0,1072.0,1129
M,25 A 29,VENEZUELA,2022,10,ÑUBLE,12.0,348.0,5.0,353.0,365
M,25 A 29,VENEZUELA,2022,11,BIOBÍO,72.0,1237.0,68.0,1305.0,1377
M,25 A 29,VENEZUELA,2022,12,LA ARAUCANÍA,25.0,348.0,36.0,384.0,409
M,25 A 29,VENEZUELA,2022,13,LOS RÍOS,4.0,165.0,8.0,173.0,177
M,25 A 29,VENEZUELA,2022,14,LOS LAGOS,21.0,795.0,71.0,866.0,887
M,25 A 29,VENEZUELA,2022,15,AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,1.0,47.0,1.0,48.0,49
M,25 A 29,VENEZUELA,2022,16,MAGALLANES Y DE LA ANTÁRTICA CHILENA,10.0,178.0,1.0,179.0,189
M,30 A 34,ALEMANIA,2018,6,VALPARAÍSO,30.0,1.0,1.0,2.0,32
M,30 A 34,ALEMANIA,2018,7,METROPOLITANA DE SANTIAGO,152.0,13.0,3.0,16.0,168
M,30 A 34,ALEMANIA,2019,6,VALPARAÍSO,27.0,3.0,1.0,4.0,31
M,30 A 34,ALEMANIA,2019,7,METROPOLITANA DE SANTIAGO,155.0,17.0,1.0,18.0,173
M,30 A 34,ALEMANIA,2020,5,COQUIMBO,3.0,3.0,1.0,4.0,7
M,30 A 34,ALEMANIA,2020,6,VALPARAÍSO,28.0,5.0,2.0,7.0,35
M,30 A 34,ALEMANIA,2020,7,METROPOLITANA DE SANTIAGO,155.0,26.0,7.0,33.0,188
M,30 A 34,ALEMANIA,2020,9,MAULE,3.0,2.0,1.0,3.0,6
M,30 A 34,ALEMANIA,2020,14,LOS LAGOS,13.0,1.0,2.0,3.0,16
M,30 A 34,ALEMANIA,2020,16,MAGALLANES Y DE LA ANTÁRTICA CHILENA,1.0,1.0,1.0,2.0,3
M,30 A 34,ALEMANIA,2021,6,VALPARAÍSO,31.0,9.0,2.0,11.0,42
M,30 A 34,ALEMANIA,2021,7,METROPOLITANA DE SANTIAGO,157.0,36.0,9.0,45.0,202
M,30 A 34,ALEMANIA,2021,9,MAULE,4.0,2.0,1.0,3.0,7
M,30 A 34,ALEMANIA,2021,14,LOS LAGOS,9.0,4.0,1.0,5.0,14
M,30 A 34,ALEMANIA,2022,6,VALPARAÍSO,33.0,12.0,2.0,14.0,47
M,30 A 34,ALEMANIA,2022,7,METROPOLITANA DE SANTIAGO,175.0,29.0,7.0,36.0,211
M,30 A 34,ALEMANIA,2022,9,MAULE,3.0,1.0,1.0,2.0,5
M,30 A 34,ALEMANIA,2022,12,LA ARAUCANÍA,7.0,4.0,1.0,5.0,12
M,30 A 34,ALEMANIA,2022,14,LOS LAGOS,5.0,1.0,2.0,3.0,8
M,30 A 34,ARGENTINA,2018,3,ANTOFAGASTA,150.0,7.0,1.0,8.0,158
M,30 A 34,ARGENTINA,2018,5,COQUIMBO,125.0,8.0,3.0,11.0,136
M,30 A 34,ARGENTINA,2018,7,METROPOLITANA DE SANTIAGO,2647.0,123.0,2.0,125.0,2772
M,30 A 34,ARGENTINA,2018,11,BIOBÍO,222.0,8.0,1.0,9.0,231
M,30 A 34,ARGENTINA,2018,13,LOS RÍOS,134.0,3.0,1.0,4.0,138
M,30 A 34,ARGENTINA,2018,16,MAGALLANES Y DE LA ANTÁRTICA CHILENA,134.0,6.0,1.0,7.0,141
M,30 A 34,ARGENTINA,2019,4,ATACAMA,42.0,3.0,1.0,4.0,46
M,30 A 34,ARGENTINA,2019,5,COQUIMBO,137.0,13.0,3.0,16.0,153
M,30 A 34,ARGENTINA,2019,7,METROPOLITANA DE SANTIAGO,2911.0,187.0,2.0,189.0,3100
M,30 A 34,ARGENTINA,2019,9,MAULE,130.0,10.0,3.0,13.0,143
M,30 A 34,ARGENTINA,2019,11,BIOBÍO,265.0,14.0,4.0,18.0,283
M,30 A 34,ARGENTINA,2019,12,LA ARAUCANÍA,677.0,19.0,1.0,20.0,697
M,30 A 34,ARGENTINA,2019,13,LOS RÍOS,156.0,7.0,3.0,10.0,166
M,30 A 34,ARGENTINA,2019,16,MAGALLANES Y DE LA ANTÁRTICA CHILENA,158.0,17.0,1.0,18.0,176
M,30 A 34,ARGENTINA,2020,2,TARAPACÁ,94.0,10.0,2.0,12.0,106
M,30 A 34,ARGENTINA,2020,3,ANTOFAGASTA,166.0,16.0,2.0,18.0,184
M,30 A 34,ARGENTINA,2020,5,COQUIMBO,134.0,10.0,3.0,13.0,147
M,30 A 34,ARGENTINA,2020,6,VALPARAÍSO,750.0,87.0,2.0,89.0,839
M,30 A 34,ARGENTINA,2020,7,METROPOLITANA DE SANTIAGO,2996.0,256.0,13.0,269.0,3265
M,30 A 34,ARGENTINA,2020,9,MAULE,135.0,15.0,2.0,17.0,152
M,30 A 34,ARGENTINA,2020,11,BIOBÍO,301.0,21.0,5.0,26.0,327
M,30 A 34,ARGENTINA,2020,12,LA ARAUCANÍA,742.0,18.0,2.0,20.0,762
M,30 A 34,ARGENTINA,2020,13,LOS RÍOS,170.0,9.0,4.0,13.0,183
M,30 A 34,ARGENTINA,2020,14,LOS LAGOS,500.0,17.0,1.0,18.0,518
M,30 A 34,ARGENTINA,2020,16,MAGALLANES Y DE LA ANTÁRTICA CHILENA,156.0,20.0,1.0,21.0,177
M,30 A 34,ARGENTINA,2021,2,TARAPACÁ,104.0,12.0,1.0,13.0,117
M,30 A 34,ARGENTINA,2021,3,ANTOFAGASTA,160.0,22.0,3.0,25.0,185
M,30 A 34,ARGENTINA,2021,5,COQUIMBO,127.0,15.0,4.0,19.0,146
M,30 A 34,ARGENTINA,2021,6,VALPARAÍSO,762.0,111.0,3.0,114.0,876
M,30 A 34,ARGENTINA,2021,7,METROPOLITANA DE SANTIAGO,2852.0,337.0,17.0,354.0,3206
M,30 A 34,ARGENTINA,2021,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,168.0,24.0,1.0,25.0,193
M,30 A 34,ARGENTINA,2021,9,MAULE,129.0,17.0,3.0,20.0,149
M,30 A 34,ARGENTINA,2021,11,BIOBÍO,293.0,23.0,4.0,27.0,320
M,30 A 34,ARGENTINA,2021,12,LA ARAUCANÍA,737.0,19.0,2.0,21.0,758
M,30 A 34,ARGENTINA,2021,13,LOS RÍOS,166.0,10.0,4.0,14.0,180
M,30 A 34,ARGENTINA,2021,15,AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,106.0,11.0,1.0,12.0,118
M,30 A 34,ARGENTINA,2021,16,MAGALLANES Y DE LA ANTÁRTICA CHILENA,148.0,27.0,2.0,29.0,177
M,30 A 34,ARGENTINA,2022,2,TARAPACÁ,90.0,12.0,1.0,13.0,103
M,30 A 34,ARGENTINA,2022,3,ANTOFAGASTA,145.0,26.0,5.0,31.0,176
M,30 A 34,ARGENTINA,2022,4,ATACAMA,42.0,13.0,2.0,15.0,57
M,30 A 34,ARGENTINA,2022,5,COQUIMBO,124.0,23.0,3.0,26.0,150
M,30 A 34,ARGENTINA,2022,6,VALPARAÍSO,682.0,118.0,2.0,120.0,802
M,30 A 34,ARGENTINA,2022,7,METROPOLITANA DE SANTIAGO,2602.0,338.0,9.0,347.0,2949
M,30 A 34,ARGENTINA,2022,9,MAULE,108.0,14.0,2.0,16.0,124
M,30 A 34,ARGENTINA,2022,11,BIOBÍO,278.0,20.0,4.0,24.0,302
M,30 A 34,ARGENTINA,2022,12,LA ARAUCANÍA,697.0,21.0,1.0,22.0,719
M,30 A 34,ARGENTINA,2022,13,LOS RÍOS,146.0,9.0,2.0,11.0,157
M,30 A 34,ARGENTINA,2022,14,LOS LAGOS,424.0,23.0,2.0,25.0,449
M,30 A 34,ARGENTINA,2022,16,MAGALLANES Y DE LA ANTÁRTICA CHILENA,134.0,26.0,1.0,27.0,161
M,30 A 34,BOLIVIA,2018,3,ANTOFAGASTA,2076.0,396.0,1.0,397.0,2473
M,30 A 34,BOLIVIA,2018,4,ATACAMA,224.0,108.0,4.0,112.0,336
M,30 A 34,BOLIVIA,2018,7,METROPOLITANA DE SANTIAGO,1234.0,292.0,6.0,298.0,1532
M,30 A 34,BOLIVIA,2019,2,TARAPACÁ,1955.0,560.0,2.0,562.0,2517
M,30 A 34,BOLIVIA,2019,3,ANTOFAGASTA,2231.0,614.0,3.0,617.0,2848
M,30 A 34,BOLIVIA,2019,4,ATACAMA,247.0,151.0,3.0,154.0,401
M,30 A 34,BOLIVIA,2019,5,COQUIMBO,122.0,48.0,2.0,50.0,172
M,30 A 34,BOLIVIA,2019,6,VALPARAÍSO,140.0,92.0,1.0,93.0,233
