SEXO,EDAD,PAIS,AÑO ESTIMACION,REGION,COMUNA,CENSO AJUSTADO,RRAA_REGULAR,RRAA_IRREGULAR,RRAA_TOTAL,ESTIMACION
H,30 A 34,HAITÍ,2020,METROPOLITANA DE SANTIAGO,CONCHALÍ,300.0,161.0,1.0,162.0,462
H,30 A 34,HAITÍ,2020,METROPOLITANA DE SANTIAGO,MAIPÚ,270.0,186.0,1.0,187.0,457
H,30 A 34,HAITÍ,2020,METROPOLITANA DE SANTIAGO,PUENTE ALTO,83.0,141.0,1.0,142.0,225
H,30 A 34,HAITÍ,2020,METROPOLITANA DE SANTIAGO,SAN BERNARDO,665.0,472.0,1.0,473.0,1138
H,30 A 34,HAITÍ,2020,METROPOLITANA DE SANTIAGO,SANTIAGO,879.0,421.0,1.0,422.0,1301
H,30 A 34,HAITÍ,2020,VALPARAÍSO,VIÑA DEL MAR,27.0,149.0,1.0,150.0,177
H,30 A 34,HAITÍ,2021,BIOBÍO,CONCEPCIÓN,4.0,159.0,3.0,162.0,166
H,30 A 34,HAITÍ,2021,COQUIMBO,LA SERENA,12.0,97.0,1.0,98.0,110
H,30 A 34,HAITÍ,2021,LA ARAUCANÍA,TEMUCO,28.0,313.0,1.0,314.0,342
H,30 A 34,HAITÍ,2021,LIBERTADOR GENERAL BERNARDO O'HIGGINS,RANCAGUA,71.0,345.0,1.0,346.0,417
H,30 A 34,HAITÍ,2021,MAULE,CURICÓ,120.0,690.0,6.0,696.0,816
H,30 A 34,HAITÍ,2021,MAULE,TALCA,130.0,493.0,2.0,495.0,625
H,30 A 34,HAITÍ,2021,METROPOLITANA DE SANTIAGO,COLINA,137.0,292.0,1.0,293.0,430
H,30 A 34,HAITÍ,2021,METROPOLITANA DE SANTIAGO,CONCHALÍ,299.0,178.0,1.0,179.0,478
H,30 A 34,HAITÍ,2021,METROPOLITANA DE SANTIAGO,ESTACIÓN CENTRAL,1041.0,476.0,3.0,479.0,1520
H,30 A 34,HAITÍ,2021,METROPOLITANA DE SANTIAGO,MAIPÚ,280.0,210.0,1.0,211.0,491
H,30 A 34,HAITÍ,2021,METROPOLITANA DE SANTIAGO,PUDAHUEL,135.0,122.0,1.0,123.0,258
H,30 A 34,HAITÍ,2021,METROPOLITANA DE SANTIAGO,PUENTE ALTO,86.0,171.0,1.0,172.0,258
H,30 A 34,HAITÍ,2021,METROPOLITANA DE SANTIAGO,QUINTA NORMAL,242.0,187.0,2.0,189.0,431
H,30 A 34,HAITÍ,2021,METROPOLITANA DE SANTIAGO,SAN BERNARDO,649.0,516.0,1.0,517.0,1166
H,30 A 34,HAITÍ,2021,METROPOLITANA DE SANTIAGO,SANTIAGO,857.0,417.0,1.0,418.0,1275
H,30 A 34,HAITÍ,2021,VALPARAÍSO,VALPARAÍSO,27.0,204.0,1.0,205.0,232
H,30 A 34,HAITÍ,2021,VALPARAÍSO,VIÑA DEL MAR,26.0,154.0,1.0,155.0,181
H,30 A 34,HAITÍ,2022,BIOBÍO,CONCEPCIÓN,4.0,165.0,2.0,167.0,171
H,30 A 34,HAITÍ,2022,LA ARAUCANÍA,TEMUCO,25.0,318.0,1.0,319.0,344
H,30 A 34,HAITÍ,2022,LIBERTADOR GENERAL BERNARDO O'HIGGINS,RANCAGUA,68.0,383.0,1.0,384.0,452
H,30 A 34,HAITÍ,2022,MAULE,CURICÓ,113.0,730.0,5.0,735.0,848
H,30 A 34,HAITÍ,2022,MAULE,TALCA,118.0,529.0,2.0,531.0,649
H,30 A 34,HAITÍ,2022,METROPOLITANA DE SANTIAGO,COLINA,118.0,320.0,1.0,321.0,439
H,30 A 34,HAITÍ,2022,METROPOLITANA DE SANTIAGO,CONCHALÍ,285.0,181.0,1.0,182.0,467
H,30 A 34,HAITÍ,2022,METROPOLITANA DE SANTIAGO,ESTACIÓN CENTRAL,1006.0,511.0,4.0,515.0,1521
H,30 A 34,HAITÍ,2022,METROPOLITANA DE SANTIAGO,INDEPENDENCIA,335.0,143.0,1.0,144.0,479
H,30 A 34,HAITÍ,2022,METROPOLITANA DE SANTIAGO,LO BARNECHEA,10.0,13.0,2.0,15.0,25
H,30 A 34,HAITÍ,2022,METROPOLITANA DE SANTIAGO,MELIPILLA,211.0,547.0,1.0,548.0,759
H,30 A 34,HAITÍ,2022,METROPOLITANA DE SANTIAGO,PUDAHUEL,120.0,141.0,1.0,142.0,262
H,30 A 34,HAITÍ,2022,METROPOLITANA DE SANTIAGO,PUENTE ALTO,74.0,174.0,1.0,175.0,249
H,30 A 34,HAITÍ,2022,METROPOLITANA DE SANTIAGO,QUINTA NORMAL,223.0,212.0,2.0,214.0,437
H,30 A 34,HAITÍ,2022,METROPOLITANA DE SANTIAGO,SAN BERNARDO,587.0,591.0,2.0,593.0,1180
H,30 A 34,HAITÍ,2022,METROPOLITANA DE SANTIAGO,SANTIAGO,838.0,425.0,1.0,426.0,1264
H,30 A 34,ITALIA,2018,METROPOLITANA DE SANTIAGO,LAS CONDES,30.0,3.0,1.0,4.0,34
H,30 A 34,ITALIA,2019,METROPOLITANA DE SANTIAGO,PUENTE ALTO,5.0,3.0,1.0,4.0,9
H,30 A 34,ITALIA,2019,METROPOLITANA DE SANTIAGO,ÑUÑOA,7.0,1.0,1.0,2.0,9
H,30 A 34,ITALIA,2020,METROPOLITANA DE SANTIAGO,LAS CONDES,34.0,3.0,1.0,4.0,38
H,30 A 34,ITALIA,2020,METROPOLITANA DE SANTIAGO,PUENTE ALTO,4.0,1.0,1.0,2.0,6
H,30 A 34,ITALIA,2020,METROPOLITANA DE SANTIAGO,SANTIAGO,22.0,3.0,6.0,9.0,31
H,30 A 34,ITALIA,2021,METROPOLITANA DE SANTIAGO,LAS CONDES,31.0,5.0,1.0,6.0,37
H,30 A 34,ITALIA,2021,METROPOLITANA DE SANTIAGO,SANTIAGO,21.0,3.0,5.0,8.0,29
H,30 A 34,ITALIA,2022,METROPOLITANA DE SANTIAGO,SANTIAGO,26.0,1.0,3.0,4.0,30
H,30 A 34,MÉXICO,2018,METROPOLITANA DE SANTIAGO,LAS CONDES,45.0,6.0,2.0,8.0,53
H,30 A 34,MÉXICO,2018,METROPOLITANA DE SANTIAGO,SANTIAGO,48.0,4.0,1.0,5.0,53
H,30 A 34,MÉXICO,2018,METROPOLITANA DE SANTIAGO,VITACURA,7.0,2.0,1.0,3.0,10
H,30 A 34,MÉXICO,2018,VALPARAÍSO,VIÑA DEL MAR,14.0,3.0,1.0,4.0,18
H,30 A 34,MÉXICO,2019,LOS LAGOS,PUERTO MONTT,3.0,1.0,1.0,2.0,5
H,30 A 34,MÉXICO,2019,METROPOLITANA DE SANTIAGO,LAS CONDES,37.0,8.0,3.0,11.0,48
H,30 A 34,MÉXICO,2019,METROPOLITANA DE SANTIAGO,PROVIDENCIA,31.0,5.0,2.0,7.0,38
H,30 A 34,MÉXICO,2019,METROPOLITANA DE SANTIAGO,SANTIAGO,52.0,10.0,1.0,11.0,63
H,30 A 34,MÉXICO,2019,METROPOLITANA DE SANTIAGO,VITACURA,9.0,1.0,1.0,2.0,11
H,30 A 34,MÉXICO,2020,ANTOFAGASTA,CALAMA,4.0,1.0,1.0,2.0,6
H,30 A 34,MÉXICO,2020,LOS LAGOS,PUERTO MONTT,5.0,4.0,1.0,5.0,10
H,30 A 34,MÉXICO,2020,METROPOLITANA DE SANTIAGO,LAS CONDES,30.0,10.0,3.0,13.0,43
H,30 A 34,MÉXICO,2020,METROPOLITANA DE SANTIAGO,PROVIDENCIA,28.0,9.0,3.0,12.0,40
H,30 A 34,MÉXICO,2020,METROPOLITANA DE SANTIAGO,SANTIAGO,51.0,22.0,1.0,23.0,74
H,30 A 34,MÉXICO,2021,ANTOFAGASTA,CALAMA,3.0,1.0,1.0,2.0,5
H,30 A 34,MÉXICO,2021,METROPOLITANA DE SANTIAGO,ESTACIÓN CENTRAL,2.0,3.0,1.0,4.0,6
H,30 A 34,MÉXICO,2021,METROPOLITANA DE SANTIAGO,LAS CONDES,25.0,6.0,3.0,9.0,34
H,30 A 34,MÉXICO,2021,METROPOLITANA DE SANTIAGO,PROVIDENCIA,32.0,9.0,4.0,13.0,45
H,30 A 34,MÉXICO,2021,METROPOLITANA DE SANTIAGO,SANTIAGO,51.0,21.0,1.0,22.0,73
H,30 A 34,MÉXICO,2021,METROPOLITANA DE SANTIAGO,VITACURA,10.0,1.0,1.0,2.0,12
H,30 A 34,MÉXICO,2021,METROPOLITANA DE SANTIAGO,ÑUÑOA,16.0,6.0,1.0,7.0,23
H,30 A 34,MÉXICO,2021,TARAPACÁ,IQUIQUE,1.0,1.0,1.0,2.0,3
H,30 A 34,MÉXICO,2021,VALPARAÍSO,VALPARAÍSO,5.0,3.0,1.0,4.0,9
H,30 A 34,MÉXICO,2022,METROPOLITANA DE SANTIAGO,ESTACIÓN CENTRAL,3.0,3.0,1.0,4.0,7
H,30 A 34,MÉXICO,2022,METROPOLITANA DE SANTIAGO,LAS CONDES,18.0,9.0,1.0,10.0,28
H,30 A 34,MÉXICO,2022,METROPOLITANA DE SANTIAGO,PROVIDENCIA,28.0,13.0,2.0,15.0,43
H,30 A 34,MÉXICO,2022,METROPOLITANA DE SANTIAGO,SANTIAGO,42.0,9.0,5.0,14.0,56
H,30 A 34,MÉXICO,2022,TARAPACÁ,IQUIQUE,1.0,1.0,1.0,2.0,3
H,30 A 34,MÉXICO,2022,VALPARAÍSO,VIÑA DEL MAR,10.0,3.0,1.0,4.0,14
H,30 A 34,OTRO PAÍS,2018,ANTOFAGASTA,ANTOFAGASTA,48.0,6.0,1.0,7.0,55
H,30 A 34,OTRO PAÍS,2018,COQUIMBO,LA SERENA,26.0,2.0,1.0,3.0,29
H,30 A 34,OTRO PAÍS,2018,METROPOLITANA DE SANTIAGO,ESTACIÓN CENTRAL,29.0,3.0,1.0,4.0,33
H,30 A 34,OTRO PAÍS,2018,METROPOLITANA DE SANTIAGO,LAS CONDES,324.0,31.0,3.0,34.0,358
H,30 A 34,OTRO PAÍS,2018,METROPOLITANA DE SANTIAGO,LO BARNECHEA,17.0,3.0,1.0,4.0,21
H,30 A 34,OTRO PAÍS,2018,METROPOLITANA DE SANTIAGO,PROVIDENCIA,211.0,16.0,1.0,17.0,228
H,30 A 34,OTRO PAÍS,2018,METROPOLITANA DE SANTIAGO,SANTIAGO,351.0,32.0,7.0,39.0,390
H,30 A 34,OTRO PAÍS,2018,METROPOLITANA DE SANTIAGO,ÑUÑOA,104.0,6.0,2.0,8.0,112
H,30 A 34,OTRO PAÍS,2018,VALPARAÍSO,VIÑA DEL MAR,95.0,6.0,2.0,8.0,103
H,30 A 34,OTRO PAÍS,2019,ANTOFAGASTA,ANTOFAGASTA,43.0,6.0,2.0,8.0,51
H,30 A 34,OTRO PAÍS,2019,BIOBÍO,CONCEPCIÓN,28.0,12.0,1.0,13.0,41
H,30 A 34,OTRO PAÍS,2019,METROPOLITANA DE SANTIAGO,ESTACIÓN CENTRAL,25.0,6.0,1.0,7.0,32
H,30 A 34,OTRO PAÍS,2019,METROPOLITANA DE SANTIAGO,LAS CONDES,320.0,57.0,4.0,61.0,381
H,30 A 34,OTRO PAÍS,2019,METROPOLITANA DE SANTIAGO,PUDAHUEL,11.0,4.0,1.0,5.0,16
H,30 A 34,OTRO PAÍS,2019,METROPOLITANA DE SANTIAGO,RECOLETA,44.0,5.0,1.0,6.0,50
H,30 A 34,OTRO PAÍS,2019,METROPOLITANA DE SANTIAGO,SANTIAGO,361.0,58.0,7.0,65.0,426
H,30 A 34,OTRO PAÍS,2019,METROPOLITANA DE SANTIAGO,VITACURA,38.0,6.0,1.0,7.0,45
H,30 A 34,OTRO PAÍS,2019,METROPOLITANA DE SANTIAGO,ÑUÑOA,92.0,9.0,2.0,11.0,103
H,30 A 34,OTRO PAÍS,2019,TARAPACÁ,IQUIQUE,150.0,18.0,1.0,19.0,169
H,30 A 34,OTRO PAÍS,2019,VALPARAÍSO,VALPARAÍSO,75.0,9.0,1.0,10.0,85
H,30 A 34,OTRO PAÍS,2019,VALPARAÍSO,VIÑA DEL MAR,91.0,12.0,2.0,14.0,105
H,30 A 34,OTRO PAÍS,2020,ANTOFAGASTA,ANTOFAGASTA,42.0,11.0,1.0,12.0,54
H,30 A 34,OTRO PAÍS,2020,ANTOFAGASTA,CALAMA,8.0,5.0,1.0,6.0,14
H,30 A 34,OTRO PAÍS,2020,BIOBÍO,CONCEPCIÓN,30.0,13.0,1.0,14.0,44
H,30 A 34,OTRO PAÍS,2020,LA ARAUCANÍA,TEMUCO,16.0,7.0,2.0,9.0,25
H,30 A 34,OTRO PAÍS,2020,LOS LAGOS,PUERTO MONTT,10.0,2.0,1.0,3.0,13
H,30 A 34,OTRO PAÍS,2020,MAULE,TALCA,31.0,5.0,1.0,6.0,37
H,30 A 34,OTRO PAÍS,2020,METROPOLITANA DE SANTIAGO,LA FLORIDA,41.0,13.0,1.0,14.0,55
H,30 A 34,OTRO PAÍS,2020,METROPOLITANA DE SANTIAGO,LAS CONDES,307.0,71.0,4.0,75.0,382
H,30 A 34,OTRO PAÍS,2020,METROPOLITANA DE SANTIAGO,PEÑALOLÉN,21.0,1.0,1.0,2.0,23
H,30 A 34,OTRO PAÍS,2020,METROPOLITANA DE SANTIAGO,PUDAHUEL,8.0,4.0,1.0,5.0,13
H,30 A 34,OTRO PAÍS,2020,METROPOLITANA DE SANTIAGO,RECOLETA,44.0,4.0,2.0,6.0,50
H,30 A 34,OTRO PAÍS,2020,METROPOLITANA DE SANTIAGO,SANTIAGO,349.0,75.0,16.0,91.0,440
H,30 A 34,OTRO PAÍS,2020,VALPARAÍSO,VALPARAÍSO,84.0,11.0,4.0,15.0,99
H,30 A 34,OTRO PAÍS,2020,VALPARAÍSO,VIÑA DEL MAR,104.0,19.0,3.0,22.0,126
H,30 A 34,OTRO PAÍS,2021,ANTOFAGASTA,ANTOFAGASTA,30.0,12.0,2.0,14.0,44
H,30 A 34,OTRO PAÍS,2021,LA ARAUCANÍA,TEMUCO,16.0,6.0,1.0,7.0,23
H,30 A 34,OTRO PAÍS,2021,LIBERTADOR GENERAL BERNARDO O'HIGGINS,RANCAGUA,18.0,5.0,1.0,6.0,24
H,30 A 34,OTRO PAÍS,2021,LOS LAGOS,PUERTO MONTT,6.0,4.0,1.0,5.0,11
H,30 A 34,OTRO PAÍS,2021,MAULE,CURICÓ,8.0,5.0,1.0,6.0,14
H,30 A 34,OTRO PAÍS,2021,MAULE,TALCA,24.0,3.0,1.0,4.0,28
H,30 A 34,OTRO PAÍS,2021,METROPOLITANA DE SANTIAGO,LA FLORIDA,37.0,12.0,1.0,13.0,50
H,30 A 34,OTRO PAÍS,2021,METROPOLITANA DE SANTIAGO,LAS CONDES,295.0,76.0,9.0,85.0,380
H,30 A 34,OTRO PAÍS,2021,METROPOLITANA DE SANTIAGO,MACUL,23.0,9.0,1.0,10.0,33
H,30 A 34,OTRO PAÍS,2021,METROPOLITANA DE SANTIAGO,MAIPÚ,44.0,12.0,1.0,13.0,57
H,30 A 34,OTRO PAÍS,2021,METROPOLITANA DE SANTIAGO,PROVIDENCIA,184.0,48.0,1.0,49.0,233
H,30 A 34,OTRO PAÍS,2021,METROPOLITANA DE SANTIAGO,PUDAHUEL,8.0,1.0,1.0,2.0,10
H,30 A 34,OTRO PAÍS,2021,METROPOLITANA DE SANTIAGO,RECOLETA,31.0,7.0,1.0,8.0,39
H,30 A 34,OTRO PAÍS,2021,METROPOLITANA DE SANTIAGO,SANTIAGO,332.0,76.0,24.0,100.0,432
H,30 A 34,OTRO PAÍS,2021,VALPARAÍSO,VALPARAÍSO,91.0,7.0,5.0,12.0,103
H,30 A 34,OTRO PAÍS,2021,VALPARAÍSO,VIÑA DEL MAR,109.0,21.0,2.0,23.0,132
H,30 A 34,OTRO PAÍS,2022,ANTOFAGASTA,ANTOFAGASTA,29.0,16.0,1.0,17.0,46
H,30 A 34,OTRO PAÍS,2022,COQUIMBO,COQUIMBO,8.0,8.0,1.0,9.0,17
H,30 A 34,OTRO PAÍS,2022,COQUIMBO,LA SERENA,13.0,3.0,1.0,4.0,17
H,30 A 34,OTRO PAÍS,2022,LA ARAUCANÍA,TEMUCO,17.0,6.0,1.0,7.0,24
H,30 A 34,OTRO PAÍS,2022,LIBERTADOR GENERAL BERNARDO O'HIGGINS,RANCAGUA,16.0,5.0,1.0,6.0,22
H,30 A 34,OTRO PAÍS,2022,MAULE,TALCA,22.0,5.0,1.0,6.0,28
H,30 A 34,OTRO PAÍS,2022,METROPOLITANA DE SANTIAGO,LA FLORIDA,37.0,11.0,1.0,12.0,49
H,30 A 34,OTRO PAÍS,2022,METROPOLITANA DE SANTIAGO,LAS CONDES,254.0,58.0,6.0,64.0,318
H,30 A 34,OTRO PAÍS,2022,METROPOLITANA DE SANTIAGO,MACUL,18.0,8.0,2.0,10.0,28
H,30 A 34,OTRO PAÍS,2022,METROPOLITANA DE SANTIAGO,RECOLETA,29.0,9.0,1.0,10.0,39
H,30 A 34,OTRO PAÍS,2022,METROPOLITANA DE SANTIAGO,SANTIAGO,303.0,72.0,20.0,92.0,395
H,30 A 34,OTRO PAÍS,2022,VALPARAÍSO,VALPARAÍSO,95.0,11.0,5.0,16.0,111
H,30 A 34,OTRO PAÍS,2022,VALPARAÍSO,VIÑA DEL MAR,99.0,17.0,2.0,19.0,118
H,30 A 34,PARAGUAY,2019,ANTOFAGASTA,CALAMA,8.0,3.0,1.0,4.0,12
H,30 A 34,PARAGUAY,2019,METROPOLITANA DE SANTIAGO,SAN BERNARDO,2.0,1.0,1.0,2.0,4
H,30 A 34,PARAGUAY,2019,TARAPACÁ,IQUIQUE,35.0,11.0,1.0,12.0,47
H,30 A 34,PARAGUAY,2020,ANTOFAGASTA,CALAMA,8.0,3.0,1.0,4.0,12
H,30 A 34,PARAGUAY,2020,METROPOLITANA DE SANTIAGO,LAS CONDES,12.0,1.0,1.0,2.0,14
H,30 A 34,PARAGUAY,2020,METROPOLITANA DE SANTIAGO,SANTIAGO,27.0,3.0,2.0,5.0,32
H,30 A 34,PARAGUAY,2020,TARAPACÁ,IQUIQUE,37.0,11.0,1.0,12.0,49
H,30 A 34,PARAGUAY,2021,ANTOFAGASTA,CALAMA,13.0,4.0,1.0,5.0,18
H,30 A 34,PARAGUAY,2021,METROPOLITANA DE SANTIAGO,LAS CONDES,12.0,2.0,1.0,3.0,15
H,30 A 34,PARAGUAY,2021,METROPOLITANA DE SANTIAGO,PEÑALOLÉN,1.0,1.0,2.0,3.0,4
H,30 A 34,PARAGUAY,2021,METROPOLITANA DE SANTIAGO,SANTIAGO,31.0,6.0,4.0,10.0,41
H,30 A 34,PARAGUAY,2021,TARAPACÁ,IQUIQUE,39.0,14.0,1.0,15.0,54
H,30 A 34,PARAGUAY,2022,ANTOFAGASTA,CALAMA,12.0,4.0,1.0,5.0,17
H,30 A 34,PARAGUAY,2022,METROPOLITANA DE SANTIAGO,PEÑALOLÉN,1.0,1.0,2.0,3.0,4
H,30 A 34,PARAGUAY,2022,METROPOLITANA DE SANTIAGO,SANTIAGO,33.0,9.0,1.0,10.0,43
H,30 A 34,PARAGUAY,2022,TARAPACÁ,IQUIQUE,46.0,13.0,1.0,14.0,60
H,30 A 34,PERÚ,2018,ANTOFAGASTA,ANTOFAGASTA,608.0,93.0,1.0,94.0,702
H,30 A 34,PERÚ,2018,ANTOFAGASTA,CALAMA,177.0,21.0,1.0,22.0,199
H,30 A 34,PERÚ,2018,ATACAMA,COPIAPÓ,70.0,12.0,2.0,14.0,84
H,30 A 34,PERÚ,2018,BIOBÍO,CONCEPCIÓN,38.0,10.0,1.0,11.0,49
H,30 A 34,PERÚ,2018,METROPOLITANA DE SANTIAGO,ESTACIÓN CENTRAL,555.0,62.0,1.0,63.0,618
H,30 A 34,PERÚ,2018,METROPOLITANA DE SANTIAGO,LA CISTERNA,95.0,8.0,1.0,9.0,104
H,30 A 34,PERÚ,2018,METROPOLITANA DE SANTIAGO,LA FLORIDA,234.0,17.0,1.0,18.0,252
H,30 A 34,PERÚ,2018,METROPOLITANA DE SANTIAGO,MAIPÚ,170.0,10.0,1.0,11.0,181
H,30 A 34,PERÚ,2018,METROPOLITANA DE SANTIAGO,PROVIDENCIA,121.0,8.0,2.0,10.0,131
H,30 A 34,PERÚ,2018,METROPOLITANA DE SANTIAGO,PUDAHUEL,159.0,7.0,1.0,8.0,167
H,30 A 34,PERÚ,2018,METROPOLITANA DE SANTIAGO,RECOLETA,1038.0,123.0,5.0,128.0,1166
H,30 A 34,PERÚ,2018,METROPOLITANA DE SANTIAGO,SAN BERNARDO,75.0,11.0,1.0,12.0,87
H,30 A 34,PERÚ,2018,METROPOLITANA DE SANTIAGO,SAN JOAQUÍN,161.0,11.0,1.0,12.0,173
H,30 A 34,PERÚ,2018,METROPOLITANA DE SANTIAGO,SANTIAGO,2654.0,254.0,11.0,265.0,2919
H,30 A 34,PERÚ,2018,METROPOLITANA DE SANTIAGO,ÑUÑOA,159.0,13.0,1.0,14.0,173
H,30 A 34,PERÚ,2018,VALPARAÍSO,VIÑA DEL MAR,55.0,17.0,2.0,19.0,74
H,30 A 34,PERÚ,2019,ANTOFAGASTA,ANTOFAGASTA,630.0,111.0,2.0,113.0,743
H,30 A 34,PERÚ,2019,ATACAMA,COPIAPÓ,70.0,9.0,1.0,10.0,80
H,30 A 34,PERÚ,2019,BIOBÍO,CONCEPCIÓN,36.0,15.0,1.0,16.0,52
H,30 A 34,PERÚ,2019,COQUIMBO,COQUIMBO,42.0,9.0,1.0,10.0,52
H,30 A 34,PERÚ,2019,LA ARAUCANÍA,TEMUCO,21.0,11.0,1.0,12.0,33
H,30 A 34,PERÚ,2019,METROPOLITANA DE SANTIAGO,CONCHALÍ,430.0,37.0,1.0,38.0,468
H,30 A 34,PERÚ,2019,METROPOLITANA DE SANTIAGO,ESTACIÓN CENTRAL,579.0,76.0,2.0,78.0,657
H,30 A 34,PERÚ,2019,METROPOLITANA DE SANTIAGO,INDEPENDENCIA,1192.0,110.0,1.0,111.0,1303
H,30 A 34,PERÚ,2019,METROPOLITANA DE SANTIAGO,LA FLORIDA,234.0,31.0,1.0,32.0,266
H,30 A 34,PERÚ,2019,METROPOLITANA DE SANTIAGO,LAS CONDES,153.0,32.0,1.0,33.0,186
H,30 A 34,PERÚ,2019,METROPOLITANA DE SANTIAGO,MACUL,149.0,16.0,1.0,17.0,166
H,30 A 34,PERÚ,2019,METROPOLITANA DE SANTIAGO,MELIPILLA,27.0,13.0,2.0,15.0,42
H,30 A 34,PERÚ,2019,METROPOLITANA DE SANTIAGO,PEÑALOLÉN,319.0,48.0,2.0,50.0,369
H,30 A 34,PERÚ,2019,METROPOLITANA DE SANTIAGO,PUDAHUEL,151.0,25.0,1.0,26.0,177
H,30 A 34,PERÚ,2019,METROPOLITANA DE SANTIAGO,QUINTA NORMAL,435.0,65.0,3.0,68.0,503
H,30 A 34,PERÚ,2019,METROPOLITANA DE SANTIAGO,RECOLETA,1084.0,144.0,5.0,149.0,1233
H,30 A 34,PERÚ,2019,METROPOLITANA DE SANTIAGO,SAN JOAQUÍN,158.0,23.0,1.0,24.0,182
H,30 A 34,PERÚ,2019,METROPOLITANA DE SANTIAGO,SANTIAGO,2722.0,339.0,13.0,352.0,3074
H,30 A 34,PERÚ,2019,METROPOLITANA DE SANTIAGO,ÑUÑOA,146.0,16.0,1.0,17.0,163
H,30 A 34,PERÚ,2020,ANTOFAGASTA,ANTOFAGASTA,600.0,153.0,4.0,157.0,757
H,30 A 34,PERÚ,2020,ANTOFAGASTA,CALAMA,179.0,35.0,4.0,39.0,218
H,30 A 34,PERÚ,2020,ARICA Y PARINACOTA,ARICA,475.0,276.0,10.0,286.0,761
H,30 A 34,PERÚ,2020,ATACAMA,COPIAPÓ,70.0,10.0,3.0,13.0,83
H,30 A 34,PERÚ,2020,COQUIMBO,COQUIMBO,44.0,7.0,1.0,8.0,52
H,30 A 34,PERÚ,2020,LA ARAUCANÍA,TEMUCO,19.0,14.0,1.0,15.0,34
H,30 A 34,PERÚ,2020,METROPOLITANA DE SANTIAGO,CONCHALÍ,439.0,59.0,1.0,60.0,499
H,30 A 34,PERÚ,2020,METROPOLITANA DE SANTIAGO,ESTACIÓN CENTRAL,547.0,84.0,1.0,85.0,632
H,30 A 34,PERÚ,2020,METROPOLITANA DE SANTIAGO,INDEPENDENCIA,1194.0,129.0,3.0,132.0,1326
H,30 A 34,PERÚ,2020,METROPOLITANA DE SANTIAGO,LAS CONDES,159.0,39.0,1.0,40.0,199
H,30 A 34,PERÚ,2020,METROPOLITANA DE SANTIAGO,MACUL,161.0,14.0,1.0,15.0,176
H,30 A 34,PERÚ,2020,METROPOLITANA DE SANTIAGO,MELIPILLA,22.0,39.0,1.0,40.0,62
H,30 A 34,PERÚ,2020,METROPOLITANA DE SANTIAGO,PEÑALOLÉN,308.0,42.0,4.0,46.0,354
H,30 A 34,PERÚ,2020,METROPOLITANA DE SANTIAGO,PROVIDENCIA,121.0,24.0,1.0,25.0,146
H,30 A 34,PERÚ,2020,METROPOLITANA DE SANTIAGO,PUDAHUEL,144.0,23.0,1.0,24.0,168
H,30 A 34,PERÚ,2020,METROPOLITANA DE SANTIAGO,QUILICURA,183.0,19.0,1.0,20.0,203
H,30 A 34,PERÚ,2020,METROPOLITANA DE SANTIAGO,QUINTA NORMAL,447.0,71.0,1.0,72.0,519
H,30 A 34,PERÚ,2020,METROPOLITANA DE SANTIAGO,RECOLETA,1047.0,160.0,6.0,166.0,1213
H,30 A 34,PERÚ,2020,METROPOLITANA DE SANTIAGO,SAN BERNARDO,67.0,16.0,1.0,17.0,84
H,30 A 34,PERÚ,2020,METROPOLITANA DE SANTIAGO,SAN JOAQUÍN,151.0,30.0,1.0,31.0,182
H,30 A 34,PERÚ,2020,METROPOLITANA DE SANTIAGO,SANTIAGO,2698.0,349.0,81.0,430.0,3128
H,30 A 34,PERÚ,2020,METROPOLITANA DE SANTIAGO,ÑUÑOA,135.0,20.0,1.0,21.0,156
H,30 A 34,PERÚ,2020,TARAPACÁ,IQUIQUE,608.0,120.0,1.0,121.0,729
H,30 A 34,PERÚ,2021,ANTOFAGASTA,ANTOFAGASTA,583.0,193.0,3.0,196.0,779
H,30 A 34,PERÚ,2021,ANTOFAGASTA,CALAMA,178.0,57.0,3.0,60.0,238
H,30 A 34,PERÚ,2021,ARICA Y PARINACOTA,ARICA,458.0,384.0,3.0,387.0,845
H,30 A 34,PERÚ,2021,ATACAMA,COPIAPÓ,66.0,17.0,3.0,20.0,86
H,30 A 34,PERÚ,2021,BIOBÍO,CONCEPCIÓN,53.0,13.0,1.0,14.0,67
H,30 A 34,PERÚ,2021,COQUIMBO,COQUIMBO,56.0,6.0,2.0,8.0,64
H,30 A 34,PERÚ,2021,METROPOLITANA DE SANTIAGO,COLINA,82.0,19.0,1.0,20.0,102
H,30 A 34,PERÚ,2021,METROPOLITANA DE SANTIAGO,CONCHALÍ,450.0,62.0,1.0,63.0,513
H,30 A 34,PERÚ,2021,METROPOLITANA DE SANTIAGO,ESTACIÓN CENTRAL,519.0,103.0,4.0,107.0,626
H,30 A 34,PERÚ,2021,METROPOLITANA DE SANTIAGO,INDEPENDENCIA,1207.0,143.0,1.0,144.0,1351
H,30 A 34,PERÚ,2021,METROPOLITANA DE SANTIAGO,LAS CONDES,161.0,41.0,1.0,42.0,203
H,30 A 34,PERÚ,2021,METROPOLITANA DE SANTIAGO,LO BARNECHEA,39.0,20.0,1.0,21.0,60
H,30 A 34,PERÚ,2021,METROPOLITANA DE SANTIAGO,MACUL,161.0,18.0,1.0,19.0,180
H,30 A 34,PERÚ,2021,METROPOLITANA DE SANTIAGO,MELIPILLA,26.0,38.0,1.0,39.0,65
